city,neighbourhood,listing_count,mean_price,median_price,iqr,cv
newyork,Red Hook,21,193.95238095238096,196.0,97.0,0.38598576812797
newyork,Rego Park,35,119.62857142857143,100.0,72.0,0.7602394526487115
newyork,Richmond Hill,76,114.51315789473684,93.0,69.5,0.6989086935236193
newyork,Ridgewood,213,125.17840375586854,90.0,96.0,0.835674994166631
newyork,Riverdale,2,1041.5,1041.5,866.5,1.1765876637506354
newyork,Rockaway Beach,46,158.1086956521739,141.5,118.25,0.5087200145491734
newyork,Roosevelt Island,27,262.9259259259259,150.0,242.5,1.0742584361209262
newyork,Rosebank,7,86.42857142857143,98.0,34.0,0.35792153477750815
newyork,Rosedale,85,186.69411764705882,119.0,87.0,1.867479596176679
newyork,Rossville,3,137.66666666666666,145.0,34.0,0.2512449289607896
newyork,Schuylerville,7,116.14285714285714,87.0,39.0,0.7206360642340972
newyork,Sea Gate,17,253.7058823529412,119.0,45.0,1.827237362677891
newyork,Sheepshead Bay,75,153.37333333333333,131.0,99.0,0.7765142162600485
newyork,Shore Acres,7,98.57142857142857,100.0,35.5,0.2772652276092764
newyork,Silver Lake,5,149.4,109.0,106.0,0.5338538035028163
newyork,SoHo,127,508.1653543307087,452.0,379.0,0.6638757694540675
newyork,Soundview,15,119.66666666666667,91.0,78.0,0.7325602677285961
newyork,South Beach,10,107.2,93.0,32.25,0.5463760610414827
newyork,South Ozone Park,56,167.89285714285714,144.0,155.75,0.5517582782347314
newyork,South Slope,75,184.38666666666666,160.0,109.0,0.6437369590454532
newyork,Springfield Gardens,104,163.20192307692307,136.5,108.75,0.5927878708320569
newyork,Spuyten Duyvil,4,196.75,213.0,53.25,0.34545116519066765
newyork,St. Albans,100,121.21,103.5,75.75,0.6003554325957333
newyork,St. George,28,119.03571428571429,113.0,113.75,0.5781452934919481
newyork,Stapleton,17,119.0,86.0,22.0,1.003564194125523
newyork,Stuyvesant Town,17,313.70588235294116,263.0,231.0,0.8127631076958238
newyork,Sunnyside,139,110.77697841726619,98.0,79.5,0.6216613276556702
newyork,Sunset Park,171,132.4093567251462,101.0,96.5,0.8316578135602541
newyork,Theater District,222,460.04954954954957,417.5,327.0,0.5523107022522947
newyork,Throgs Neck,25,140.0,141.0,98.0,0.4858105646874148
newyork,Todt Hill,5,385.2,100.0,68.0,1.7618596272578075
newyork,Tompkinsville,40,118.6,88.0,53.75,0.8451846048494137
newyork,Tottenville,5,128.8,105.0,49.0,0.3397304744389712
newyork,Tremont,12,106.91666666666667,105.0,46.0,0.4453454700256989
newyork,Tribeca,104,627.625,530.0,387.75,0.6297012213784373
newyork,Two Bridges,15,205.53333333333333,157.0,161.5,0.6224410578112938
newyork,Unionport,13,158.3846153846154,141.0,99.0,0.4544327477472355
newyork,University Heights,4,94.25,93.5,84.75,0.5303890237962993
newyork,Upper East Side,897,269.7692307692308,183.0,144.0,1.063429109531184
newyork,Upper West Side,795,308.274213836478,204.0,263.5,1.0108031756118026
newyork,Van Nest,12,169.0,124.0,55.5,0.7827341288397967
newyork,Vinegar Hill,14,305.2142857142857,266.5,209.0,0.6429327876494759
newyork,Wakefield,54,103.37037037037037,93.0,61.0,0.514540792838741
newyork,Washington Heights,245,106.53469387755102,79.0,65.0,0.8208141184507901
newyork,West Brighton,21,92.47619047619048,85.0,53.0,0.4555671003326461
newyork,West Farms,2,144.0,144.0,45.0,0.4419417382415922
newyork,West Village,239,469.06694560669456,361.0,376.0,0.7978866389843219
newyork,Westchester Square,6,110.33333333333333,114.5,105.75,0.5595211839059777
newyork,Westerleigh,4,173.0,173.0,87.0,0.3651544718625929
newyork,Whitestone,15,123.93333333333334,99.0,65.0,0.6082413625928392
newyork,Williamsbridge,35,85.74285714285715,88.0,42.5,0.3519393890769656
newyork,Williamsburg,802,211.5511221945137,161.0,168.5,0.8220225989254392
newyork,Willowbrook,2,213.5,213.5,55.5,0.3676292867058865
newyork,Windsor Terrace,49,198.26530612244898,182.0,97.0,0.6144586269631588
newyork,Woodhaven,63,95.22222222222223,83.0,57.0,0.5523530493278493
newyork,Woodlawn,6,150.16666666666666,112.5,101.5,0.5807464154269828
newyork,Woodrow,2,59.0,59.0,5.0,0.11984860698077077
newyork,Woodside,164,95.2560975609756,66.0,50.5,1.0033035693166175
